"","ASV","OGT99","CUBHE","CUB","dCUB","d99","nHE","nGenes"
"6170","54feec611bbc66dd1af56185f85270b8",12.1663,0.549241021174853,0.550979177977333,0.00315466876418125,10.4567095672224,25,1202
"6171","550015338c3517b24bdc28bb6f9b68c5",11.4247,0.519132568079636,0.497415593623862,-0.043293958802525,3.94340320714594,40.0691823899371,4292.84905660377
"6172","5506e048a78531e0f75444f0879ec9e8",10.09245,0.596522527202386,0.541328040826388,-0.101288112180891,11.0144034290699,39,3341.5
"6173","55096b1a26118ea25ee63b1ea3adc1fc",4.451,0.54127595443567,0.538440315378705,-0.00526415586106418,29.6525345278832,33.5,1198.5
"6174","550aa4ce6211b7c711a9e9eacd1111b7",27.6508,0.511627832193605,0.516001360490261,0.00841832205219071,10.4557536737375,29.6,1213.5
"6175","550d31dd0bc49d06f4fbc790a7231b9f",29.0668,0.496563474964069,0.510258823556555,0.0268434199763501,8.5072996215854,27.7944325481799,1058.5096359743
"6176","5512d5833b8090cb8f017b0095b0e102",1.25185,0.509599872558044,0.51114471720305,0.0033079934367195,17.7100630872149,32.2105263157895,1035.05263157895
"6177","551a737e8d2915e8304d2f361654fcd8",8.84015,0.550870642107853,0.531373694017568,-0.0364516885173012,20.1740728124642,34.8571428571429,1922.57142857143
"6178","551cd6d5f8e8dd661f08b51ce681b178",0.6703,0.501930317750434,0.513047771047683,0.021669306249506,28.3163895042082,27.7037037037037,913.364197530864
"6179","551d532b8b7d0663a1887fdc8d100708",7.7815,0.574274253893003,0.537041337021121,-0.0693297038891027,31.7433527643329,37,1514
"6180","551e6dfafb217a97ca3ebd864fc6af19",13.56475,0.505904456396197,0.51637868345678,0.0210541815226801,16.9526094005292,40.5,2335
"6181","552077e1423f6a5bed91d51bc12057ba",3.7933,0.563675864120115,0.548916074620358,-0.0269644009822727,52.4500120252249,38.3333333333333,2584.66666666667
"6182","5520e88dd87bdaea4b702c59999c4685",2.8673,0.501997834701031,0.513186378989521,0.0218042522785809,26.0513846762874,28.1094890510949,915.678832116788
"6183","5528c45fbb258c440f8491949fd2c5bb",17.5471,0.591043662623645,0.55305813070505,-0.0681991554853724,15.9725566105874,26.1428571428571,1894.57142857143
"6184","552c8a0f9b7122c375222a34f84b280d",3.2319,0.563675864120115,0.548916074620358,-0.0269644009822727,53.8497017200903,38.3333333333333,2584.66666666667
"6185","552e5ef4b2076731bb8027bcbcbba683",9.3636,0.54840004107697,0.529461084498402,-0.0354069323294423,12.7698520163792,33.2,1229.5
"6186","552fa25f254e7012de9f18c678ede942",7.7815,0.496786821745861,0.510352865853865,0.026586115984293,19.34316150404,27.9721030042918,1062.94206008584
"6187","55423a711c6885c52d0a61dd31fb5abd",4.05375,0.545235054884355,0.54467367198814,-0.00117018914448272,26.7253544275138,25.3636363636364,1065.90909090909
"6188","554b89224146ec44bc10811216a0a682",3.9509,0.574274253893003,0.537041337021121,-0.0693297038891027,37.5789348008322,37,1514
"6189","554e5715ed02f81a29adf14ca7dced33",12.7169,0.570613957724056,0.522252365611208,-0.0930282899504693,26.988789461402,37,2182
"6190","55537d6e39754a8085f4c337a936bb6a",4.0155,0.573240010323003,0.528790987622553,-0.0833481830503974,63.7192122751813,32.7142857142857,2832
"6191","555965da5129ba64988fdfa18054fb29",3.1791,0.506035831668566,0.514463457376859,0.0165261416682095,23.7438696376705,30.2903225806452,1301.12903225806
"6192","555bb433696e857f75d96551505f070b",4.33355,0.535386305660791,0.530166968803678,-0.00966983310031007,28.6226011314052,31.6666666666667,1465.66666666667
"6193","55619a737a663ffc7775e3c4db4eead3",7.0922,0.501457807410861,0.512508106011184,0.0215589637312751,21.2719599696091,27.345971563981,938.582938388626
"6194","55653934ec595535859589868bdb016e",18.58725,0.502094009031652,0.513219465144304,0.0216809933828564,13.7803456706731,28.1304347826087,916.449275362319
"6195","5565a9f8af28afa675e24ebffe3fb558",14.17165,0.628453963611242,0.549108723184725,-0.144498233366847,24.3188009809096,27,2106
"6196","556b383dd599f22126e34954fe239816",7.3402,0.57709326442268,0.531419980431086,-0.0852616106164554,49.0130679831226,34.5,3013
"6197","556bf9a95573b3addc0a3fd2e630f4f1",12.69,0.497027350026319,0.510414475391028,0.0262355816933441,16.0753628377718,27.8580508474576,1048.83262711864
